Container,hits,invos,hit_rate,num_of_cache_keys,memory_used(MB)
priceless_williamson,12,25,0.48,3,7.78662109375
quirky_maxwell,7,20,0.35,4,7.0126953125
recursing_darwin,4,8,0.5,3,6.40869140625
funny_edison,27,71,0.38028169014084506,9,16.64599609375
quirky_moser,5,12,0.4166666666666667,4,6.99951171875
bold_babbage,9,29,0.3103448275862069,5,10.13037109375
quirky_neumann,5,11,0.45454545454545453,3,5.9033203125
hungry_noether,879,14491,0.06065833965909875,29,24.525390625
practical_lichterman,704,11698,0.06018122756026671,28,30.8193359375
sharp_morse,7,21,0.3333333333333333,4,8.26318359375
condescending_dewdney,11,15,0.7333333333333333,5,9.12451171875
dazzling_archimedes,12,45,0.26666666666666666,5,9.84765625
pedantic_allen,15,33,0.45454545454545453,6,10.40771484375
jovial_galois,13,21,0.6190476190476191,5,9.0810546875
priceless_jang,25,162,0.15432098765432098,9,15.412109375
fervent_diffie,3,4,0.75,3,4.083984375
dreamy_chatelet,11,44,0.25,5,10.3056640625
dazzling_newton,8,9,0.8888888888888888,2,3.49072265625
frosty_brattain,5,63,0.07936507936507936,5,13.3466796875
beautiful_wu,14,35,0.4,5,9.55859375
hungry_buck,14,206,0.06796116504854369,6,18.244140625
eager_wescoff,4,10,0.4,2,12.21533203125
unruffled_babbage,7,63,0.1111111111111111,4,13.328125
intelligent_stonebraker,4,19,0.21052631578947367,3,7.72998046875
inspiring_euler,5,6,0.8333333333333334,4,5.96728515625
magical_hopper,10,33,0.30303030303030304,6,11.6943359375
intelligent_chatelet,17,25,0.68,5,8.8916015625
reverent_sammet,9,27,0.3333333333333333,6,10.90283203125
ecstatic_sutherland,14,368,0.03804347826086957,9,18.91748046875
great_elion,4,27,0.14814814814814814,4,9.5341796875
distracted_engelbart,619,9686,0.06390666941978113,32,26.1171875
nostalgic_varahamihira,422,4928,0.08563311688311688,33,25.80029296875
