container_name,exec_time(ms),queue_time(ms)
boring_shannon,15177.411794662476,22621
strange_haibt,13808.053255081177,0
strange_haibt,25446.7613697052,15836
elastic_meitner,20397.039651870728,0
elastic_meitner,22383.234977722168,20628
mystifying_goldstine,20972.39851951599,0
mystifying_goldstine,14788.24234008789,22567
busy_gould,21212.897062301636,0
busy_gould,18807.84320831299,21705
recursing_villani,18689.912796020508,0
recursing_villani,22083.5440158844,19163
xenodochial_cohen,17224.96771812439,0
xenodochial_cohen,20283.610582351685,17612
peaceful_curie,27622.059106826782,0
peaceful_curie,12293.139219284058,28419
strange_hugle,20998.55613708496,0
strange_hugle,22046.921014785767,21288
objective_grothendieck,15370.704174041748,0
objective_grothendieck,23175.84180831909,15861
beautiful_chatterjee,23599.812269210815,0
beautiful_chatterjee,16784.323930740356,24144
wonderful_tu,25390.798568725586,10
wonderful_tu,16907.30929374695,26101
beautiful_curie,27519.61874961853,0
beautiful_curie,13231.805086135864,28246
hardcore_engelbart,28384.79518890381,0
hardcore_engelbart,10832.621097564697,30443
distracted_cannon,23744.981050491333,0
distracted_cannon,15427.762031555176,24259
strange_dewdney,24765.989065170288,0
strange_dewdney,17264.475107192993,25028
intelligent_pike,22909.220933914185,0
intelligent_pike,18887.30239868164,23437
friendly_brown,16887.258291244507,0
friendly_brown,26001.829385757446,17740
wonderful_elbakyan,25625.760078430176,0
wonderful_elbakyan,13437.542200088501,26482
vigilant_allen,17323.15158843994,0
vigilant_allen,21150.890111923218,17861
charming_germain,18961.31992340088,5
charming_germain,24492.826223373413,19271
vigilant_hugle,26642.49849319458,0
vigilant_hugle,12511.164665222168,27517
confident_bouman,19668.522119522095,0
confident_bouman,24642.17472076416,20020
tender_poincare,18634.525775909424,0
tender_poincare,21769.831895828247,19172
zealous_lewin,23621.129035949707,0
zealous_lewin,21304.03447151184,23903
sharp_sanderson,22347.392082214355,0
sharp_sanderson,20683.698892593384,22899
affectionate_liskov,20780.190229415894,0
affectionate_liskov,21147.69172668457,21408
lucid_leakey,24795.994997024536,0
lucid_leakey,19465.71111679077,25050
great_wiles,24400.290966033936,0
great_wiles,19426.36775970459,24966
objective_benz,21812.020778656006,0
objective_benz,19952.595949172974,22647
agitated_sinoussi,29480.340719223022,0
agitated_sinoussi,9678.749561309814,30663
friendly_curie,25463.97614479065,0
friendly_curie,14798.877716064453,26103
serene_knuth,28162.37235069275,0
serene_knuth,13795.092105865479,29051
amazing_bartik,27443.323373794556,0
amazing_bartik,14973.057270050049,28874
happy_bardeen,17457.773685455322,0
keen_mcclintock,27222.724676132202,0
happy_bardeen,20623.566150665283,18786
keen_mcclintock,16430.282831192017,27346
friendly_jepsen,21223.84738922119,0
friendly_jepsen,23452.33654975891,21571
dreamy_northcutt,21085.773944854736,0
dreamy_northcutt,24326.834678649902,21338
stoic_hamilton,26731.449365615845,0
stoic_hamilton,14805.349111557007,27635
vigilant_pascal,15747.649431228638,0
vigilant_pascal,24655.06076812744,16085
sweet_hypatia,25662.792444229126,0
sweet_hypatia,18004.723072052002,26008
clever_matsumoto,18190.231323242188,0
clever_matsumoto,22045.584678649902,18920
brave_cannon,23013.319969177246,1
brave_cannon,16674.386978149414,23892
nostalgic_einstein,22627.8178691864,0
nostalgic_einstein,20170.18723487854,23767
youthful_heyrovsky,16302.01506614685,198
youthful_heyrovsky,24934.873580932617,17648
gifted_kilby,20881.66379928589,0
gifted_kilby,23513.306856155396,21738
suspicious_albattani,21010.12659072876,4
suspicious_albattani,20403.33914756775,22549
cool_gagarin,28550.39072036743,0
cool_gagarin,12171.806812286377,29433
brave_hofstadter,17083.839654922485,0
brave_hofstadter,25508.694410324097,17677
crazy_noyce,23200.00648498535,0
crazy_noyce,21468.201398849487,23738
reverent_gagarin,30000.376224517822,0
reverent_gagarin,13759.124517440796,31330
sharp_banzai,26293.06697845459,0
sharp_banzai,13582.479238510132,27392
practical_diffie,21821.205139160156,0
practical_diffie,23937.709093093872,21986
flamboyant_kepler,19861.94133758545,0
flamboyant_kepler,23823.215007781982,21330
eager_franklin,27286.232233047485,0
eager_franklin,14599.62511062622,27699
optimistic_sinoussi,26561.04874610901,0
optimistic_sinoussi,15608.455181121826,27672
stupefied_dirac,23139.03832435608,0
stupefied_dirac,22899.954319000244,23308
unruffled_goldberg,25160.08949279785,0
unruffled_goldberg,20657.90891647339,25451
silly_khorana,24380.518674850464,0
silly_khorana,21984.302043914795,24674
determined_gagarin,22704.482793807983,0
determined_gagarin,17593.2457447052,23927
stupefied_driscoll,25074.67293739319,0
stupefied_driscoll,21136.704444885254,25211
loving_blackwell,23292.83380508423,0
loving_blackwell,17876.503944396973,23574
frosty_liskov,24991.719007492065,0
frosty_liskov,17758.86058807373,25684
objective_faraday,23712.10741996765,35
objective_faraday,18682.470083236694,25014
goofy_galois,23701.95198059082,0
goofy_galois,23157.572984695435,23865
clever_wiles,21573.482275009155,0
clever_wiles,17699.158430099487,23198
sweet_shockley,25718.973636627197,0
sweet_shockley,19672.58095741272,26219
infallible_curie,27003.575563430786,0
infallible_curie,15951.212644577026,28120
compassionate_kalam,20017.487287521362,0
compassionate_kalam,23313.28511238098,20504
optimistic_franklin,30202.05855369568,0
optimistic_franklin,10936.801433563232,31055
jovial_albattani,27780.049324035645,0
jovial_albattani,15210.66927909851,28759
stoic_rubin,24218.435287475586,0
stoic_rubin,19119.816064834595,25395
practical_lamarr,28381.72435760498,5
practical_lamarr,18586.261749267578,28700
stupefied_mendel,16160.581111907959,0
stupefied_mendel,26308.224201202393,16578
infallible_herschel,23078.862190246582,3
infallible_herschel,17131.76989555359,24335
hungry_mclaren,17458.35590362549,0
hungry_mclaren,23027.995347976685,19516
distracted_bohr,22931.145429611206,12
distracted_bohr,22078.81236076355,24123
admiring_archimedes,26017.01259613037,0
admiring_archimedes,18233.431339263916,27060
frosty_poitras,20981.059312820435,0
frosty_poitras,25053.63965034485,21460
clever_dhawan,30772.977352142334,0
clever_dhawan,10161.136388778687,31769
happy_boyd,21790.58289527893,0
happy_boyd,23614.07971382141,22915
busy_mendel,24415.324926376343,0
busy_mendel,19838.77682685852,24962
gifted_edison,26374.356031417847,0
gifted_edison,17480.515480041504,27124
adoring_kowalevski,25182.02829360962,0
adoring_kowalevski,19967.644453048706,25987
flamboyant_haibt,27522.06015586853,0
flamboyant_haibt,19881.314277648926,27812
eager_newton,21469.209671020508,0
eager_newton,23106.77695274353,22087
inspiring_colden,29371.34075164795,6
inspiring_colden,16345.90220451355,30256
gracious_buck,17248.117208480835,0
gracious_buck,23662.78839111328,17522
competent_archimedes,25718.035221099854,0
competent_archimedes,15464.046478271484,26427
sleepy_goldberg,24514.089107513428,0
sleepy_goldberg,19605.940341949463,25170
stoic_blackwell,27476.35793685913,0
stoic_blackwell,17837.324857711792,27927
suspicious_wozniak,25264.0540599823,0
suspicious_wozniak,16226.237058639526,26033
fervent_roentgen,24522.4826335907,0
fervent_roentgen,20286.966562271118,25114
modest_chebyshev,27515.209913253784,0
modest_chebyshev,13591.922521591187,29722
distracted_kowalevski,26681.498050689697,0
distracted_kowalevski,21527.292013168335,26913
xenodochial_vaughan,24453.439712524414,0
xenodochial_vaughan,23658.881664276123,24624
frosty_gauss,24778.371334075928,0
frosty_gauss,22082.265377044678,25080
keen_thompson,27527.1999835968,0
keen_thompson,15950.242757797241,28017
unruffled_bardeen,22994.50135231018,222
unruffled_bardeen,18114.83097076416,24402
hopeful_swirles,27022.96471595764,0
hopeful_swirles,20661.760091781616,27452
jovial_hawking,27334.56325531006,0
ecstatic_kalam,28258.52370262146,1
jovial_hawking,15820.40548324585,27742
ecstatic_kalam,13050.37546157837,29326
upbeat_stonebraker,26447.032690048218,12
upbeat_stonebraker,17753.734350204468,27564
great_curie,24976.49383544922,0
great_curie,18791.175603866577,26027
sleepy_mestorf,27511.95979118347,0
sleepy_mestorf,14108.654737472534,30072
wonderful_keldysh,28175.42004585266,0
wonderful_keldysh,17175.402402877808,29336
sharp_wiles,24220.800161361694,0
sharp_wiles,17436.164617538452,25415
youthful_shirley,26333.544731140137,0
youthful_shirley,21676.483392715454,26524
fervent_cray,27788.04659843445,0
fervent_cray,16751.09314918518,28374
recursing_northcutt,28377.747774124146,0
recursing_northcutt,13374.046564102173,29404
nice_franklin,27473.000288009644,275
nice_franklin,19060.478448867798,28655
sweet_buck,24979.575157165527,0
sweet_buck,19352.203845977783,25347
naughty_solomon,27276.885509490967,0
naughty_solomon,16327.68201828003,28215
exciting_aryabhata,24731.609106063843,1
exciting_aryabhata,23506.15119934082,24970
gallant_kalam,31303.539991378784,0
gallant_kalam,11893.170833587646,31644
condescending_khorana,25369.304180145264,0
condescending_khorana,22388.383150100708,25559
goofy_euclid,25050.328731536865,0
goofy_euclid,19246.782779693604,26092
dazzling_clarke,28393.101930618286,0
dazzling_clarke,12727.458953857422,29830
unruffled_neumann,22792.50454902649,0
unruffled_neumann,22250.914573669434,23389
sharp_kapitsa,27444.4842338562,0
sharp_kapitsa,19103.883981704712,28393
friendly_sinoussi,21442.325830459595,0
friendly_sinoussi,25812.599182128906,21952
frosty_mcnulty,22080.31916618347,0
frosty_mcnulty,24935.856103897095,22512
optimistic_cori,24614.692211151123,0
optimistic_cori,23723.426818847656,24908
unruffled_ramanujan,26508.07762145996,0
unruffled_ramanujan,20806.612253189087,26808
determined_pare,25010.591745376587,0
determined_pare,22413.758754730225,25435
frosty_herschel,28466.972827911377,7
frosty_herschel,20401.01647377014,28702
elated_feynman,24328.728914260864,0
elated_feynman,23673.09308052063,24554
determined_babbage,22920.928478240967,0
determined_babbage,22751.03211402893,23807
romantic_ellis,18943.40991973877,0
romantic_ellis,22462.30173110962,20308
elated_shannon,22836.815357208252,0
elated_shannon,22476.40609741211,23775
sharp_archimedes,27391.43466949463,0
sharp_archimedes,18415.52996635437,27810
elegant_austin,31172.53565788269,0
elegant_austin,11985.437631607056,32852
busy_agnesi,29008.809804916382,0
busy_agnesi,14327.888250350952,29499
stoic_lalande,26172.728300094604,0
stoic_lalande,21411.02147102356,26898
adoring_haibt,28766.139030456543,0
adoring_haibt,16529.374361038208,29725
upbeat_aryabhata,26317.784309387207,78
upbeat_aryabhata,15804.31056022644,28188
cool_meninsky,24132.100820541382,0
cool_meninsky,20126.904487609863,24571
objective_moore,22294.370889663696,0
objective_moore,22202.590703964233,22463
infallible_poincare,24463.654279708862,0
infallible_poincare,23192.157983779907,24955
sharp_spence,26682.284832000732,0
sharp_spence,18910.303115844727,27320
confident_chaum,25263.898611068726,100
confident_chaum,20758.14986228943,26299
stupefied_kilby,28652.564525604248,0
stupefied_kilby,16996.240854263306,29735
zen_ptolemy,23773.01788330078,0
zen_ptolemy,19601.682424545288,25289
zen_hertz,27379.618167877197,0
zen_hertz,18401.835203170776,28772
kind_lumiere,25040.324687957764,0
kind_lumiere,17625.360012054443,27202
loving_mayer,28033.843517303467,0
loving_mayer,16658.865690231323,28482
competent_leavitt,23819.519996643066,0
competent_leavitt,22768.808841705322,24329
funny_wozniak,23173.649787902832,0
funny_wozniak,19851.893424987793,24668
stupefied_gauss,28656.10909461975,0
stupefied_gauss,16834.659814834595,29424
stoic_maxwell,27884.634733200073,0
stoic_maxwell,14819.933891296387,28830
awesome_hoover,24471.60506248474,0
awesome_hoover,20797.959089279175,25385
festive_noether,25433.345317840576,0
festive_noether,18858.959913253784,26228
stupefied_leavitt,33013.83996009827,0
stupefied_leavitt,14243.724822998047,33779
modest_satoshi,28944.672107696533,0
modest_satoshi,15556.120872497559,29489
gifted_nobel,24042.638540267944,0
gifted_nobel,22023.4272480011,24502
sleepy_swanson,30714.715480804443,0
sleepy_swanson,18469.063997268677,31137
agitated_bassi,27728.544235229492,0
agitated_bassi,20534.456253051758,28346
intelligent_khayyam,27456.667184829712,0
intelligent_khayyam,19920.8824634552,28681
strange_faraday,28454.49471473694,0
strange_faraday,15667.806148529053,29198
epic_kare,22975.87823867798,0
epic_kare,20183.50124359131,23304
eager_mcnulty,26488.979816436768,0
eager_mcnulty,19264.020204544067,27513
nostalgic_mcclintock,25140.586137771606,0
nostalgic_mcclintock,22402.222633361816,25547
funny_cannon,29824.658632278442,0
funny_cannon,14832.4134349823,30528
brave_kepler,25831.433057785034,0
brave_kepler,17169.790029525757,26663
exciting_shockley,25730.81660270691,0
exciting_shockley,20573.691606521606,26762
silly_shamir,29678.769826889038,0
silly_shamir,12695.064544677734,31867
romantic_fermi,29341.623783111572,0
romantic_fermi,19131.78563117981,30308
awesome_dijkstra,27312.326431274414,0
awesome_dijkstra,13509.450435638428,28671
objective_goldwasser,26090.65341949463,0
objective_goldwasser,21969.61736679077,26492
priceless_shannon,24431.026220321655,0
priceless_shannon,20139.44983482361,25634
quirky_lichterman,27262.516498565674,0
quirky_lichterman,21901.98802947998,27511
trusting_euclid,30081.672191619873,0
trusting_euclid,15720.221519470215,30746
naughty_hopper,22012.491941452026,0
naughty_hopper,24434.19909477234,22664
optimistic_swanson,24250.541925430298,0
optimistic_swanson,17155.629634857178,26215
nifty_brown,24114.914894104004,0
nifty_brown,19532.92489051819,24804
magical_driscoll,25751.578330993652,0
magical_driscoll,18572.50928878784,26503
elated_jepsen,26640.831232070923,0
elated_jepsen,21831.051349639893,27015
objective_northcutt,27058.29119682312,0
objective_northcutt,20953.1991481781,28068
bold_edison,28228.804349899292,0
bold_edison,16400.867462158203,29020
determined_varahamihira,30094.75040435791,0
determined_varahamihira,14295.01986503601,30577
awesome_euler,25113.689184188843,0
awesome_euler,19025.214910507202,26051
hardcore_brattain,28467.104196548462,0
hardcore_brattain,15326.6122341156,28925
gifted_beaver,22566.006898880005,0
gifted_beaver,19028.171062469482,24232
priceless_driscoll,28272.091388702393,0
priceless_driscoll,15898.688077926636,29021
goofy_carson,23287.4858379364,0
goofy_carson,19595.773458480835,23993
awesome_mestorf,31446.582555770874,0
awesome_mestorf,13499.8197555542,32184
elated_bartik,27845.04985809326,0
elated_bartik,20883.334398269653,28717
nostalgic_pare,24679.50463294983,0
nostalgic_pare,20103.658437728882,25256
condescending_clarke,23519.939422607422,0
condescending_clarke,22444.923162460327,24269
practical_almeida,24530.88140487671,0
practical_almeida,21978.63459587097,25124
jolly_newton,27060.603618621826,0
jolly_newton,17165.618419647217,28722
elastic_curie,25604.96997833252,0
elastic_curie,20653.6808013916,27262
goofy_brown,23480.82160949707,0
goofy_brown,20660.042762756348,24565
nifty_poitras,27820.16348838806,0
nifty_poitras,18278.157949447632,28493
condescending_bose,25238.00563812256,0
condescending_bose,20843.403577804565,26364
heuristic_wright,25964.887857437134,0
heuristic_wright,19830.981492996216,26544
busy_goldwasser,22460.224866867065,0
busy_goldwasser,20695.758819580078,23450
suspicious_shtern,28607.391834259033,0
suspicious_shtern,15185.498476028442,28902
keen_jemison,28868.16906929016,0
keen_jemison,20095.92366218567,29579
trusting_williamson,30431.402444839478,0
trusting_williamson,13752.942562103271,31767
friendly_bose,26864.906787872314,0
friendly_bose,21336.96174621582,27432
crazy_jones,28757.502794265747,0
crazy_jones,17011.28363609314,29794
vigilant_stonebraker,24124.353647232056,0
vigilant_stonebraker,19225.23832321167,25275
musing_bose,28548.426151275635,0
musing_bose,18071.431398391724,29285
angry_pike,29246.634006500244,0
angry_pike,17573.838710784912,29983
infallible_shtern,27614.36104774475,0
infallible_shtern,16859.498023986816,28123
interesting_mclean,24667.587995529175,0
interesting_mclean,21200.974702835083,25135
frosty_diffie,25624.09019470215,23
frosty_diffie,21947.564840316772,26531
agitated_euclid,26729.35938835144,0
agitated_euclid,16690.821886062622,27772
nostalgic_davinci,25109.686613082886,0
nostalgic_davinci,20799.233436584473,25475
jolly_brown,32911.078691482544,0
jolly_brown,12843.216180801392,33694
quizzical_faraday,30703.84669303894,0
quizzical_faraday,17584.43284034729,31265
charming_allen,23829.885005950928,0
charming_allen,19547.313928604126,25115
jovial_bhabha,27527.499198913574,0
jovial_bhabha,15724.04932975769,28752
quizzical_greider,26359.9591255188,0
quizzical_greider,20634.955406188965,27652
eager_solomon,28654.54626083374,0
eager_solomon,16877.68530845642,29700
xenodochial_keller,30741.952896118164,0
xenodochial_keller,17832.292079925537,31494
vibrant_shtern,27799.187898635864,0
vibrant_shtern,17248.12960624695,28180
great_saha,26921.16355895996,21
great_saha,18197.046518325806,27920
focused_albattani,28948.86612892151,0
focused_albattani,15587.47911453247,29168
confident_liskov,30407.62972831726,0
confident_liskov,14821.11930847168,31300
epic_newton,30940.439224243164,0
epic_newton,16659.809350967407,31471
blissful_gates,30171.39482498169,0
blissful_gates,16600.879907608032,31024
relaxed_jennings,26393.41688156128,0
relaxed_jennings,17938.000202178955,27407
friendly_kilby,31530.795097351074,0
friendly_kilby,16403.84078025818,31984
trusting_blackwell,26655.65037727356,126
trusting_blackwell,18380.873918533325,27729
epic_lewin,25817.038536071777,0
epic_lewin,20451.9305229187,26066
ecstatic_johnson,25421.159029006958,0
ecstatic_johnson,18528.80907058716,26990
nifty_lichterman,26880.32555580139,0
nifty_lichterman,15804.942607879639,28622
heuristic_villani,28959.1543674469,0
heuristic_villani,18156.967639923096,30072
eager_feynman,29419.85583305359,0
eager_feynman,16259.507417678833,30993
adoring_euclid,29455.283880233765,0
adoring_euclid,14668.306589126587,30173
beautiful_maxwell,25193.426847457886,0
beautiful_maxwell,19986.55080795288,26589
modest_ramanujan,29033.305644989014,0
modest_ramanujan,13926.56135559082,30924
mystifying_ardinghelli,27459.784746170044,0
mystifying_ardinghelli,18269.920825958252,27806
sweet_leakey,24690.83285331726,0
sweet_leakey,17796.255350112915,26775
loving_curran,27094.585418701172,0
loving_curran,18897.897243499756,28161
infallible_vaughan,28448.69375228882,0
infallible_vaughan,16697.646856307983,29016
competent_elgamal,29401.07798576355,0
competent_elgamal,16118.02363395691,29964
thirsty_saha,30092.885732650757,0
thirsty_saha,16164.701461791992,30631
priceless_mclaren,26668.184280395508,0
priceless_mclaren,16681.620597839355,27846
sleepy_chaplygin,27696.677207946777,0
sleepy_chaplygin,16545.850038528442,28470
zealous_ardinghelli,28846.84467315674,0
zealous_ardinghelli,15131.65831565857,29219
frosty_kalam,30565.41872024536,0
frosty_kalam,15747.695446014404,30924
jolly_bardeen,26510.00165939331,58
jolly_bardeen,17335.23154258728,28190
gifted_burnell,25259.477376937866,0
gifted_burnell,19679.616451263428,26192
distracted_turing,32359.742164611816,0
distracted_turing,13455.427885055542,32886
goofy_beaver,28100.93402862549,0
goofy_beaver,16079.538106918335,29784
boring_gates,31132.10654258728,0
boring_gates,13093.490362167358,31957
clever_turing,30749.35483932495,0
clever_turing,14079.699516296387,31657
practical_swanson,30880.703449249268,0
practical_swanson,14812.480926513672,31990
sharp_leavitt,31163.524627685547,0
sharp_leavitt,15998.738765716553,32143
relaxed_pasteur,30158.784866333008,0
relaxed_pasteur,16255.272388458252,31100
